@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
459,'2024/04/25 18:10:57:856',12,743.639526,348.273407,-0.00099,66.347046,26.268219,6.747614,113.457581,70.233917,10.587626,148.166687,116.045715,14.376925,180.034424,149.721695,18.175932,79.596375,150.356232,6.319208,93.817261,220.132614,10.19693,102.619629,267.570313,13.58092,109.425354,307.787262,16.27494,41.351746,159.080521,6.873352,55.045471,234.443405,10.730706,64.198364,287.718109,15.012882,71.431763,330.642639,18.512238,5.808594,155.513611,8.313515,9.012268,221.958618,12.5594,12.644409,270.053406,17.220968,17.148926,308.753265,20.89077,26.211487,141.128708,10.436403,29.348083,192.793457,14.528339,27.516907,228.675995,17.873304,23.842834,262.259705,20.528311,2
460,'2024/04/25 18:10:57:965',12,744.547058,348.682617,-0.000994,67.886414,26.70517,6.808471,114.055542,70.023743,10.865556,147.414001,115.79631,14.812158,177.920959,151.097427,18.713301,79.132263,149.451157,7.501225,92.249634,219.557785,12.038263,100.648926,268.041168,15.755713,107.195496,309.283875,18.675303,40.266541,157.407318,8.201512,52.171448,233.840576,12.768539,60.432251,288.867035,17.411976,67.440674,333.002167,21.358635,4.533264,153.352875,9.691346,7.806458,220.417053,14.738606,11.614014,269.716064,19.794191,16.605225,308.973724,23.798801,27.874146,138.811584,11.814739,32.059265,190.685028,16.397488,30.862061,227.520462,20.012129,27.300232,261.51947,22.962059,2
461,'2024/04/25 18:10:57:972',12,744.862732,348.528259,-0.001015,68.760559,26.859467,6.592874,114.997742,70.117767,10.520787,148.326904,115.808975,14.347872,178.579285,150.680405,18.118259,79.794922,149.372543,7.191254,92.294128,219.872086,11.577834,100.147522,268.345673,15.186428,106.074707,309.468658,17.990969,40.751953,157.253067,7.843825,52.416077,233.909546,12.283784,60.227417,288.708313,16.810055,66.714111,332.676758,20.628021,4.936218,153.248871,9.261114,8.254395,220.269348,14.141627,11.912231,269.178192,19.108173,16.563049,308.062866,23.023367,27.253906,138.963928,11.292263,31.184326,190.810333,15.706023,29.82074,227.368042,19.245678,26.25061,261.014008,22.123302,2
462,'2024/04/25 18:10:58:090',12,745.011108,348.036926,-0.000997,67.991394,26.415283,6.816513,114.228271,69.30957,10.850204,147.611572,115.19133,14.715084,177.61731,150.342133,18.494152,79.330688,149.123398,7.394523,91.926514,219.668488,11.70242,99.731567,268.084534,15.249546,105.632141,309.0737,18.031185,40.499268,157.485687,7.901223,52.352478,234.352127,12.181447,60.225708,289.123108,16.609884,66.764587,333.071228,20.37451,4.918762,153.923416,9.173951,8.43103,221.560364,13.92499,12.169495,270.713959,18.7358,16.854553,309.890778,22.532936,27.036316,139.972458,11.085193,30.860352,192.63475,15.403049,29.471741,229.432053,18.793993,25.937195,263.273254,21.537861,2
463,'2024/04/25 18:10:58:099',12,744.957825,347.244446,-0.000994,68.217163,26.415985,6.887711,114.533569,68.638947,11.095689,147.391846,114.332535,15.069901,176.262451,149.592026,18.928766,78.993225,148.060043,8.22792,90.6828,218.951553,12.841821,97.697021,267.984283,16.502398,102.723816,309.577515,19.282284,40.159668,156.039597,8.674775,51.486633,232.959625,13.348456,59.060791,288.304901,17.956411,65.254211,332.87088,21.796864,4.631104,152.221695,9.832944,7.40271,219.52272,14.946053,10.66803,268.934814,20.027565,14.945374,308.364624,23.951397,26.901611,138.268295,11.576172,30.410217,190.503662,16.197113,28.721619,227.336441,19.80504,24.875549,261.219238,22.681313,2
464,'2024/04/25 18:10:58:205',12,744.663635,347.820313,-0.001015,68.355164,26.300476,6.685518,114.631165,68.389404,10.706227,147.822327,114.006943,14.41866,176.990845,148.586075,17.97945,78.758545,146.774979,8.289564,92.124756,218.481323,12.669069,100.212769,267.438538,16.101036,106.12323,308.730896,18.658228,39.706238,155.163849,8.500606,51.562927,233.195969,12.898756,59.592285,288.294769,17.143129,66.230652,332.569153,20.645782,4.208801,151.918762,9.345714,7.369751,219.777176,14.03013,10.864624,268.904785,18.708008,15.35144,308.002441,22.315374,27.070313,138.686035,10.758868,31.314575,190.927109,14.912362,30.177917,227.326263,18.211861,26.800293,260.801788,20.815392,2
465,'2024/04/25 18:10:58:216',12,744.450378,347.718964,-0.000977,67.378906,26.166443,7.040677,113.515808,68.240753,11.218267,146.858948,113.772919,15.091299,176.329224,148.733871,18.858891,78.672913,147.28537,8.344004,92.085327,218.396332,12.799182,100.321594,267.231903,16.354015,106.484314,308.512939,19.056419,39.907654,155.567551,8.543531,51.989319,232.714935,12.997323,60.379456,287.642303,17.429375,67.415466,331.792542,21.127079,4.568359,152.240341,9.439283,7.95459,219.65918,14.200708,11.84137,268.696991,19.035276,16.784912,307.631836,22.810318,26.848877,139.094147,10.950088,30.895874,191.192383,15.2238,29.378235,227.671097,18.638664,25.503967,261.128723,21.359909,2
466,'2024/04/25 18:10:58:329',12,743.198853,348.542145,-0.000974,67.88562,27.257721,6.688873,113.977356,70.583496,10.698447,147.054749,116.664764,14.556023,177.101563,152.004074,18.340288,78.471375,149.01825,7.58993,91.357605,219.662659,11.986743,99.32074,267.97113,15.549672,105.342163,308.993713,18.292202,39.581787,156.966019,8.15182,51.601685,233.900009,12.593625,59.754333,288.534119,17.029675,66.428467,332.58371,20.693314,4.009705,153.307251,9.444528,7.715454,220.923645,14.227082,11.756042,270.194,18.944061,16.679932,309.644745,22.616222,27.935669,139.487671,11.361801,31.98761,192.079086,15.64934,30.681824,228.961487,18.986708,27.158691,263.160278,21.637354,2
467,'2024/04/25 18:10:58:345',12,742.953247,349.098114,-0.001068,69.231262,26.076111,6.464469,114.992981,68.706299,10.225191,147.981445,114.429276,13.620954,177.807678,149.140762,16.857738,81.880432,146.629074,7.654604,98.376953,218.64624,11.576975,107.422852,267.01416,14.723064,113.570068,307.651093,17.026585,40.906128,154.478531,7.578147,55.209229,232.581055,11.523732,64.292542,286.165222,15.504587,71.620544,329.21106,18.708445,3.351685,151.24118,8.092453,8.508423,218.796967,12.191702,13.243286,265.587158,16.567739,18.753723,302.414673,19.884003,29.576294,138.787415,9.147945,33.373108,190.541794,12.72345,31.838257,225.911957,15.767443,27.901428,258.203857,18.151087,2
468,'2024/04/25 18:10:58:450',12,742.953247,349.098114,-0.001068,69.231262,26.076111,6.464469,114.992981,68.706299,10.225191,147.981445,114.429276,13.620954,177.807678,149.140762,16.857738,81.880432,146.629074,7.654604,98.376953,218.64624,11.576975,107.422852,267.01416,14.723064,113.570068,307.651093,17.026585,40.906128,154.478531,7.578147,55.209229,232.581055,11.523732,64.292542,286.165222,15.504587,71.620544,329.21106,18.708445,3.351685,151.24118,8.092453,8.508423,218.796967,12.191702,13.243286,265.587158,16.567739,18.753723,302.414673,19.884003,29.576294,138.787415,9.147945,33.373108,190.541794,12.72345,31.838257,225.911957,15.767443,27.901428,258.203857,18.151087,2
469,'2024/04/25 18:10:58:457',12,737.524109,351.763763,-0.000926,68.082336,24.203003,8.088338,114.366272,66.938782,12.33602,147.029602,112.648804,16.257835,176.413635,147.59964,20.159592,84.721985,149.533844,6.618526,100.113342,220.897018,10.005594,107.936707,268.924377,13.021105,113.099915,309.500763,15.407216,42.712585,158.023865,6.448089,57.036682,234.626221,9.412611,65.10675,288.155762,13.371134,71.738525,331.441498,16.755785,3.633179,154.634232,7.277317,8.936096,221.611786,10.915117,12.131042,268.047058,15.475688,16.376099,304.929199,19.06126,31.675903,141.796188,8.921144,37.690063,192.868958,12.441512,39.505066,228.205444,15.684797,38.466003,261.492737,18.267662,2
470,'2024/04/25 18:10:58:570',12,736.09375,351.986694,-0.001042,69.101196,23.332031,7.330102,116.293152,65.866974,11.159853,148.864441,112.341354,14.620037,176.669556,147.420547,18.047764,85.469055,149.615829,6.416407,101.647827,221.872971,9.349513,109.610474,269.536591,11.92528,114.805359,309.483246,13.928413,42.385132,158.356003,6.122703,58.325378,235.230469,8.75213,68.116211,288.218903,12.341035,76.044922,330.450562,15.349053,2.161377,155.248947,6.667803,9.256042,222.577148,10.001968,14.638062,268.70166,14.326844,20.549988,304.549438,17.613605,34.043457,142.937119,7.910506,39.643921,194.52121,11.056167,40.556274,230.101852,14.096444,38.51532,263.158112,16.435453,2
471,'2024/04/25 18:10:58:590',12,730.729736,353.709595,-0.001122,70.917786,19.572327,7.4766,119.559937,66.256287,10.86355,151.889709,115.974976,14.28848,179.364319,151.1297,17.756086,89.198975,150.428986,4.505236,104.203979,221.658859,7.035954,109.844727,268.528473,9.810445,113.256958,309.246063,12.197629,45.509949,160.175568,5.006702,61.73584,235.832748,7.478854,69.618958,289.544373,11.485171,75.351501,334.535126,14.757166,4.142212,156.460098,6.593103,12.007385,222.595352,9.690685,15.744873,269.663849,14.267163,19.992615,308.695831,17.964636,34.165344,140.971542,9.091958,40.914612,190.346359,12.061513,44.535522,225.50473,15.263801,45.259033,260.987213,17.859743,2
472,'2024/04/25 18:10:58:722',12,730.427002,354.870575,-0.001067,70.713379,19.148712,7.553542,119.288269,66.3302,10.991473,151.240662,116.648102,14.582613,179.167358,152.970688,18.272373,90.516602,151.316818,4.528778,107.027039,221.126312,7.390723,114.168823,267.992065,10.4594,119.165344,308.983215,13.122009,46.838745,161.432877,5.423702,64.34137,236.000031,8.271544,73.71814,289.984497,12.61083,80.936523,335.513611,16.146122,5.145447,157.842361,7.470582,13.727478,223.279663,11.000512,18.632996,270.841919,15.87623,24.162537,310.634338,19.843155,34.080322,142.017151,10.463057,40.571045,191.162979,13.869795,43.553223,226.767059,17.312721,43.513245,262.854919,20.123222,2
473,'2024/04/25 18:10:58:735',12,713.858459,357.150116,-0.000996,67.960388,20.03299,8.530037,116.812561,68.072418,12.35837,150.251221,118.213196,16.349516,180.112854,154.304977,20.519115,88.991577,158.641464,4.029481,103.143921,226.596085,6.453173,108.065979,273.380127,9.286133,111.49054,314.427734,11.806595,44.015259,167.307114,4.624438,59.341248,239.61142,6.969904,67.507263,292.247375,11.266949,74.517212,336.658295,14.673456,1.5354,162.579651,6.556345,9.561157,225.731094,9.796326,15.268494,271.505402,14.757151,21.993164,309.794312,18.638895,38.04364,146.386246,9.594681,43.612488,194.359558,12.773014,45.119507,228.941071,16.176884,43.186951,263.766296,18.833187,2
474,'2024/04/25 18:11:00:221',13,295.005493,279.950653,-0.000494,53.321701,24.11908,5.713157,111.864838,11.342621,7.269313,156.128281,12.103394,9.566309,187.87912,26.361649,12.00938,130.681183,68.375717,1.934425,173.078217,110.382233,1.270839,200.333374,139.020035,0.43594,223.166748,162.804993,2.378341,102.738861,97.072861,0.599799,148.539001,143.94429,0.779451,181.801239,176.217438,2.135863,210.093048,201.655334,4.454101,69.546402,114.813858,2.324814,105.01564,160.262085,3.100843,132.672272,192.342987,5.897315,158.505447,217.993011,8.30851,30.282043,122.174637,6.374005,48.640747,160.42041,7.881461,62.293991,187.117096,9.761159,79.459503,213.709686,11.262487,2
475,'2024/04/25 18:11:00:228',13,304.110687,277.886414,-0.000631,54.309906,24.929779,5.161946,114.365326,12.781433,6.411733,159.868896,9.871246,8.650768,194.702209,22.229889,11.195691,131.466049,67.949966,4.040215,173.153122,108.527725,3.860357,200.535309,137.036774,2.415911,223.776657,161.015503,0.687196,103.871994,97.097504,2.447568,149.354279,141.823212,2.992449,184.044876,173.146393,0.205437,213.430511,197.562042,1.80125,70.570938,115.230484,0.898219,104.518005,160.556015,1.297046,132.326645,192.27504,3.883385,158.398865,217.29541,5.994987,30.919495,123.080673,5.354134,50.258331,161.408752,6.870809,64.715179,187.856705,8.742105,82.529327,214.377502,10.086351,2
476,'2024/04/25 18:11:00:333',13,312.615326,272.851257,-0.000965,56.377716,24.364532,4.218842,116.060394,11.70639,4.853407,161.342712,11.580383,6.412029,195.690216,23.916748,8.51946,131.594513,64.244583,4.713796,175.779556,106.108887,5.749219,203.042725,135.684921,6.100071,225.325745,159.622635,6.045779,102.760803,93.178986,3.762169,150.072205,140.020676,5.258882,183.524063,172.595245,4.011553,211.016617,197.031387,3.370103,68.630096,112.329636,1.253549,104.188049,159.354477,1.738205,130.825699,191.782928,0.055651,154.706009,216.313797,1.354385,29.505798,121.989639,2.154669,50.07135,161.568634,3.140778,64.329956,188.766891,4.876555,81.447693,214.883362,5.857915,2
477,'2024/04/25 18:11:00:344',13,312.615326,272.851257,-0.000965,56.377716,24.364532,4.218842,116.060394,11.70639,4.853407,161.342712,11.580383,6.412029,195.690216,23.916748,8.51946,131.594513,64.244583,4.713796,175.779556,106.108887,5.749219,203.042725,135.684921,6.100071,225.325745,159.622635,6.045779,102.760803,93.178986,3.762169,150.072205,140.020676,5.258882,183.524063,172.595245,4.011553,211.016617,197.031387,3.370103,68.630096,112.329636,1.253549,104.188049,159.354477,1.738205,130.825699,191.782928,0.055651,154.706009,216.313797,1.354385,29.505798,121.989639,2.154669,50.07135,161.568634,3.140778,64.329956,188.766891,4.876555,81.447693,214.883362,5.857915,2
478,'2024/04/25 18:11:00:501',13,320.65329,271.274109,-0.001316,57.482208,25.297852,3.411812,117.419525,10.975189,3.867939,162.43129,14.279846,5.470253,193.448853,29.265244,7.722532,129.520294,66.759811,5.276715,174.096619,108.57431,6.038755,202.255524,136.685501,5.568692,225.254913,159.447861,4.769094,99.580505,95.470718,3.77437,146.459396,143.880615,5.309958,180.211502,176.630798,3.617121,208.138855,200.727463,2.067622,64.757828,114.26355,0.863968,102.669662,161.045609,1.124006,130.774155,192.028076,0.866321,155.580048,214.388412,2.601776,24.814423,124.027817,2.916569,43.979523,164.231125,3.700444,57.62854,191.53363,5.315832,74.49057,216.548126,6.460775,2
479,'2024/04/25 18:11:00:517',13,324.723114,268.509735,-0.001574,56.441589,24.950287,4.887305,115.339569,9.62738,6.428202,160.318649,15.535065,8.815489,194.916916,31.026062,11.743292,127.854889,67.259995,2.198571,170.666779,107.466965,1.778683,198.130844,136.196732,0.835589,221.163208,160.148224,0.189371,97.996857,95.286255,0.861239,142.526291,141.84201,0.922811,174.867538,174.90686,1.272713,201.789856,199.341583,3.110064,63.673126,113.228317,1.900464,98.898239,158.550964,2.999596,124.978775,189.456818,5.782936,148.346848,211.427094,8.102283,24.715912,122.382385,5.549182,43.7052,160.783936,7.455245,57.788727,187.458954,9.833067,74.626282,211.473541,11.608445,2
480,'2024/04/25 18:11:00:669',13,327.763824,268.505829,-0.001571,56.997559,24.598694,4.149282,115.103012,8.703491,5.446513,159.599075,16.15097,7.803802,196.118515,31.763397,10.770057,128.581329,67.876724,2.605344,171.147934,107.56073,1.716194,199.178604,136.73349,0.319438,222.948807,161.200104,1.123909,98.916519,95.177307,0.506532,143.055771,141.296539,0.194246,175.823547,174.863708,3.029481,203.31691,199.761841,5.453657,64.311676,112.351471,2.997206,98.828033,157.159821,4.917426,124.878235,188.138916,8.377843,148.348312,210.202332,11.282433,24.715332,120.739365,7.289242,42.846344,158.534531,9.926082,56.92514,184.921738,12.839876,73.825516,208.697174,15.132586,2
481,'2024/04/25 18:11:00:681',13,327.721069,268.994049,-0.001634,57.405823,24.375549,4.065345,115.301437,7.889465,5.499329,159.20224,17.794601,7.89929,194.249496,33.738739,10.862984,127.925812,68.449539,1.867226,171.03595,109.417038,1.0192,198.877075,138.738541,0.055681,222.325287,163.209503,1.197144,97.339996,95.32431,0.081111,141.952759,142.278168,0.772329,174.921799,175.889389,3.319942,202.594788,200.455215,5.514987,61.977905,112.222946,3.346725,97.037003,157.484375,5.180874,123.551163,188.321533,8.448224,147.263077,209.970154,11.206365,22.020599,120.378952,7.35458,40.426788,158.397461,9.820506,54.836334,184.632751,12.641205,72.117264,208.02002,14.880212,2
482,'2024/04/25 18:11:00:820',13,329.689026,269.537994,-0.001479,57.115906,24.81601,3.414572,115.164917,8.865051,4.342192,159.860611,16.939529,6.090973,194.740601,33.257599,8.276541,127.191772,67.220169,1.916494,171.619797,108.757095,1.720592,199.206284,138.149536,1.48305,221.964767,162.180405,1.011764,97.179306,94.729172,0.305756,142.766525,142.860992,0.066983,174.71138,176.771088,1.66674,200.671921,201.194061,3.144309,62.388733,112.070206,2.444899,98.06456,158.317719,3.782074,123.862152,189.761078,6.219219,146.246536,211.657272,8.25053,23.176819,120.194855,5.827157,41.398987,159.033096,7.747326,55.044403,185.909668,9.954248,70.95932,209.640472,11.579265,2
483,'2024/04/25 18:11:00:828',13,332.17511,267.71991,-0.001492,56.601166,26.586548,1.868512,114.512543,12.389984,2.24464,159.491791,11.893616,3.424305,195.400589,26.715134,4.931667,128.880402,63.114151,2.176827,173.785004,105.3255,2.621989,201.028748,135.77623,3.56945,222.983032,160.422638,4.150645,99.819733,91.83075,0.608411,146.937164,140.508331,0.710322,178.43248,174.980438,0.142652,203.163834,199.506729,0.161967,65.436951,110.594864,1.847136,102.121887,157.754684,2.740521,127.607117,190.265533,3.917004,148.954849,212.918793,4.722677,26.53064,119.900162,4.704462,46.673828,159.544617,6.237829,60.670105,187.138931,7.655427,76.086823,211.413147,8.420689,2
484,'2024/04/25 18:11:00:936',13,332.17511,267.71991,-0.001492,56.601166,26.586548,1.868512,114.512543,12.389984,2.24464,159.491791,11.893616,3.424305,195.400589,26.715134,4.931667,128.880402,63.114151,2.176827,173.785004,105.3255,2.621989,201.028748,135.77623,3.56945,222.983032,160.422638,4.150645,99.819733,91.83075,0.608411,146.937164,140.508331,0.710322,178.43248,174.980438,0.142652,203.163834,199.506729,0.161967,65.436951,110.594864,1.847136,102.121887,157.754684,2.740521,127.607117,190.265533,3.917004,148.954849,212.918793,4.722677,26.53064,119.900162,4.704462,46.673828,159.544617,6.237829,60.670105,187.138931,7.655427,76.086823,211.413147,8.420689,2
485,'2024/04/25 18:11:00:952',13,332.16452,268.480194,-0.00148,57.036163,26.464966,0.946372,115.868698,11.693024,0.811216,160.679291,13.665207,1.742642,195.555374,28.406418,3.134814,128.715591,64.402649,3.682835,172.94072,106.299225,4.509219,199.757568,135.933823,5.665411,221.560806,159.796188,6.375361,100.287827,93.717453,1.626674,147.413788,142.067062,1.983546,178.997406,175.625977,1.598598,203.771011,199.337234,1.570453,65.890656,112.852966,1.333037,102.022186,160.77951,1.979184,127.251984,193.154587,2.838472,148.544571,215.736359,3.364897,26.480865,121.786728,4.653665,46.334656,162.420288,6.093535,59.933746,189.973785,7.331384,75.126923,214.415451,7.858394,2
486,'2024/04/25 18:11:01:079',13,332.53833,268.132904,-0.001418,59.206696,26.201843,0.189959,117.437653,10.961395,0.246415,161.431976,14.742493,0.491554,195.38652,30.912994,1.692263,127.698608,65.814423,3.977526,171.155716,108.058701,4.502825,197.928391,137.90419,5.43773,219.728424,161.741608,5.971174,98.968735,94.520508,1.433845,144.732803,144.359528,1.277799,175.392181,178.972839,0.482951,199.548172,203.068451,0.076287,64.736664,112.986221,1.882902,101.353043,161.352264,3.236626,126.771393,193.765625,4.55507,148.134735,215.787933,5.503953,25.55249,121.399963,5.446426,45.383362,162.405945,7.299501,59.403351,190.116028,8.767007,74.955139,213.920258,9.588202,2
487,'2024/04/25 18:11:01:089',13,332.839691,267.859222,-0.001471,58.623749,26.446259,0.234974,117.013428,11.319275,0.088393,160.953232,14.186874,0.786556,195.068298,29.822922,2.132319,128.369202,65.106949,3.699919,171.829544,107.269867,4.05938,198.561676,137.219849,4.867085,220.352417,161.374802,5.325457,99.84343,93.770569,1.085273,146.088455,142.991989,0.711648,177.134644,177.411728,0.206129,201.633987,201.73526,0.739692,65.603729,112.30217,2.320433,102.100021,160.396881,3.752455,127.576523,193.037445,5.169903,149.102051,215.673828,6.164885,26.358246,120.740891,5.975607,46.82193,161.331146,7.945062,61.290039,188.959625,9.542928,77.30394,213.118149,10.467598,2
